# 27GHz 39GHz 93GHz 145GHz 225GHz 280GHz
-0.0039674266528243966 -6.521477198289303e-05 0.6816049796981182 0.42502762179057596 -0.053401772754742484 -0.04919818730914418 
-0.004169485935570826 0.0028994137682801465 0.6708998078218813 0.4360953592746512 -0.05813040031787309 -0.04759469461136888 
-0.0035434700831941768 -0.00047770016368033384 0.6847096207031761 0.4271873452154891 -0.06095336372926899 -0.046922431942521714 
-0.003365257837275502 -0.0015184286481809528 0.6805054865140407 0.42814634207867486 -0.05620335948066092 -0.04756478262659846 
-0.0038880829115988317 0.0008509267891298888 0.6980050189220555 0.41228933409796475 -0.06081197901137631 -0.046445217886174936 
-0.0036102955212314637 0.0007422108146046746 0.6982942517685318 0.4101503834079051 -0.06012139740809607 -0.045455153061713965 
-0.002796236395414746 -0.0018914557500143922 0.6970051266338803 0.4127669325085531 -0.05608383488631651 -0.049000532110687764 
-0.00368648257853296 -0.0001798630058730396 0.6791021757344081 0.4314237800171608 -0.059689021060274725 -0.04697058910688809 
-0.004179766719429561 0.0013336650893573645 0.6764069808251513 0.4373148856258507 -0.06396950650104015 -0.04690625831988943 
-0.0029220500355403196 0.0005376269327197021 0.6789536598208704 0.43281199928679726 -0.0639444930949917 -0.04543674290985552 
-0.0035067869514599 0.00036270428026612876 0.6844262264246774 0.4267769903513147 -0.0629803178256472 -0.04507881627915133 
-0.003279677511608333 0.0008792781488425436 0.6724241936319322 0.4364832714363692 -0.05771507873299865 -0.048791986972536845 
-0.003455933590998662 -0.0014155315516214465 0.6874126545857271 0.4212293544753778 -0.056882597489528834 -0.04688794642895586 
-0.003254866893194343 0.00043295866788414756 0.6772067924191966 0.4290743785224662 -0.05629762611835339 -0.04716163659799926 
-0.004196613376274078 0.0011729355299620683 0.681389239442528 0.423562335143948 -0.052390090146824546 -0.049537806593339444 
-0.004101582485566386 0.0015907798586847549 0.6862959728828163 0.423591276683441 -0.06045854189107218 -0.0469179050483032 
-0.00400907310027834 0.0023019664838305437 0.6710546444386759 0.43898865342887455 -0.061447097577874005 -0.046889093673228466 
-0.0036874987410507017 3.206873459179145e-05 0.6854969702544651 0.42292996086022977 -0.05598734598145408 -0.04878415512678181 
-0.0030189475512415066 0.0019429882419905768 0.6690661899082941 0.4376353607518767 -0.05837831781063137 -0.04724727354028869 
-0.0037352374791957796 0.0016247570113394527 0.6796400076978181 0.426495568688043 -0.05576629665019923 -0.048258799267805574 
-0.003357438319529627 2.2875401884000756e-05 0.6815057190968615 0.42636056038528497 -0.055832056846935624 -0.04869965971756515 
-0.004458811602607412 0.0002851550542598109 0.6863579246001495 0.423340840362001 -0.05785667103697455 -0.04766843737682855 
-0.004153729961122767 0.0035437556101692164 0.6760306885211302 0.4351392851952773 -0.0658812590288021 -0.04467874033665184 
-0.0037885580558610714 -0.0002631133150531678 0.6835976967420743 0.42529709111938746 -0.05732124511480593 -0.04752187137574163 
-0.0034542086497881402 0.00028059309947539243 0.6772510858513441 0.4318792665790156 -0.05873731963504492 -0.047219417245001796 
-0.0033618374242191692 0.0005471779670509764 0.6894072345552177 0.42332305908027706 -0.0649370619339207 -0.044978572244405865 
-0.003121468191306393 0.0002782646322181461 0.678942481695671 0.427765840493318 -0.056583979044228565 -0.047281139585671844 
-0.0037815490455177323 4.762570308196606e-05 0.7014613953222806 0.40654000157910736 -0.05894195115710187 -0.045325522401850414 
-0.004140274701564593 0.0007272261368784159 0.6989002129272592 0.4078055145843115 -0.05669522888413292 -0.04659745006275175 
-0.0030102071598533055 -0.0001039574749067249 0.6838008849445943 0.42672632733954735 -0.06013291980560737 -0.04728012784377423 
-0.0034988456805044857 0.0018959402491502092 0.683180414465089 0.4235378123492021 -0.05884599270162913 -0.046269328681307745 
-0.0031089404036408206 0.002225514877718216 0.681392933714326 0.42266624347920223 -0.054608949052348574 -0.04856680261525724 
-0.004078785126635444 0.0001962343290770241 0.6856180062268225 0.4265995141322158 -0.06293195261834528 -0.04540301694313448 
-0.0028271591764458368 0.0018848762589616028 0.6778689431137502 0.42972078360317273 -0.05951914318322031 -0.04712830061621846 
-0.0036321824847417128 0.0006137884073904395 0.6867539904675947 0.42627668745058706 -0.06457968556701832 -0.045432598273812276 
-0.0047728808066133735 0.003471396794180742 0.681482863496973 0.4267983283126568 -0.06084253377183635 -0.04613717402536096 
-0.0033908682280807396 0.0025583256501392807 0.6732327483026924 0.43056881712944245 -0.05542358633425476 -0.04754543651993873 
-0.003273084205087084 0.0010021048583270925 0.6830348612459856 0.42463398667856717 -0.057848569358828414 -0.047549299218964385 
-0.004241659312159255 0.0031206807139866955 0.6868436692928532 0.41931907304772637 -0.057427535156907586 -0.0476142285854995 
-0.0038780980845896144 0.0021441072029934403 0.6819636516103574 0.4277598946344454 -0.0623155918556856 -0.04567396350752115 
-0.0038715798672969474 -0.0008802871361778264 0.6651244017219857 0.44836727878416843 -0.06055652099269825 -0.04818329250998089 
-0.0033639338080990624 0.0014203779410052004 0.6811581676475723 0.4271965437645282 -0.05902341166664318 -0.0473877438783635 
-0.003880655140378519 0.0016026945182278335 0.6810641633304859 0.42940103686134057 -0.06249351283539518 -0.04569372673428078 
-0.00448132831201545 0.0011827592242321077 0.6872355375204399 0.42296142950138105 -0.06089305353881445 -0.04600534439522304 
-0.0036433397700077674 0.0007284161402672824 0.6640427379964676 0.44440266187461963 -0.057010981845027155 -0.048519494396319716 
-0.0031013241110892176 0.0015885121895492173 0.6715056811129273 0.4333698723231279 -0.05691947490219152 -0.04644326661232377 
-0.003308417239046838 0.00023522027717250772 0.6768697505581716 0.4312336125509369 -0.05745265001480123 -0.04757751613243328 
